prize,security_code,manual_code
0,T00012400100004340725540735307,5540735307
0,T00012400100004340739717549361,9717549361
0,T00012400100004340748902769326,8902769326
10,T00012400100004340753461734930,3461734930
0,T00012400100004340764915493562,4915493562
0,T00012400100004340779280398650,9280398650
0,T00012400100004340787348478312,7348478312
10,T00012400100004340791346422174,1346422174
0,T00012400100004340806196120045,6196120045
0,T00012400100004340818630779277,8630779277
0,T00012400100004340826993611037,6993611037
10,T00012400100004340830352705843,0352705843
0,T00012400100004340841172011261,1172011261
0,T00012400100004340857999630675,7999630675
0,T00012400100004340860092391478,0092391478
0,T00012400100004340878108817075,8108817075
0,T00012400100004340889992137465,9992137465
0,T00012400100004340898920764395,8920764395
20,T00012400100004340900746541621,0746541621
0,T00012400100004340917354606603,7354606603
0,T00012400100004340929609072323,9609072323
0,T00012400100004340935473787510,5473787510
0,T00012400100004340944196057320,4196057320
10,T00012400100004340959525171269,9525171269
10,T00012400100004340963765551694,3765551694
0,T00012400100004340972029588391,2029588391
0,T00012400100004340982185255602,2185255602
0,T00012400100004340994588730641,4588730641
0,T00012400100004341005834989207,5834989207
0,T00012400100004350011154529700,1154529700
10,T00012400100004350028450132802,8450132802
0,T00012400100004350033673634769,3673634769
0,T00012400100004350040098318750,0098318750
0,T00012400100004350052089388345,2089388345
0,T00012400100004350066344288420,6344288420
0,T00012400100004350071369807595,1369807595
0,T00012400100004350083881234707,3881234707
0,T00012400100004350091925931963,1925931963
10,T00012400100004350104467866996,4467866996
0,T00012400100004350110953368014,0953368014
0,T00012400100004350122012074125,2012074125
0,T00012400100004350133154033767,3154033767
10,T00012400100004350147421284958,7421284958
0,T00012400100004350155395098627,5395098627
0,T00012400100004350163192515998,3192515998
20,T00012400100004350177888122435,7888122435
0,T00012400100004350188595988531,8595988531
0,T00012400100004350193528878481,3528878481
0,T00012400100004350207041531018,7041531018
0,T00012400100004350214127846850,4127846850
0,T00012400100004350227160216836,7160216836
20,T00012400100004350235523179969,5523179969
0,T00012400100004350243427626954,3427626954
0,T00012400100004350253315853125,3315853125
0,T00012400100004350260157785184,0157785184
0,T00012400100004350275452904955,5452904955
0,T00012400100004350288650945123,8650945123
10,T00012400100004350293573022205,3573022205
0,T00012400100004350308936820864,8936820864
0,T00012400100004350319001311131,9001311131
0,T00012400100004350325821526715,5821526715
10,T00012400100004350337510093843,7510093843
0,T00012400100004350343223897459,3223897459
0,T00012400100004350350559130808,0559130808
0,T00012400100004350362752366179,2752366179
0,T00012400100004350377773320133,7773320133
20,T00012400100004350386475165874,6475165874
0,T00012400100004350396498015513,6498015513
0,T00012400100004350406747419150,6747419150
0,T00012400100004350413891836997,3891836997
0,T00012400100004350420094747184,0094747184
0,T00012400100004350431535756979,1535756979
100,T00012400100004350446829596562,6829596562
0,T00012400100004350452096789903,2096789903
0,T00012400100004350466020882175,6020882175
0,T00012400100004350476619123978,6619123978
10,T00012400100004350482028943672,2028943672
0,T00012400100004350497301240813,7301240813
0,T00012400100004350508414032716,8414032716
0,T00012400100004350511735541481,1735541481
0,T00012400100004350525461273990,5461273990
0,T00012400100004350535256431553,5256431553
0,T00012400100004350542372158951,2372158951
20,T00012400100004350558370751054,8370751054
0,T00012400100004350561786182372,1786182372
0,T00012400100004350574347386224,4347386224
0,T00012400100004350583298213801,3298213801
20,T00012400100004350599485972999,9485972999
0,T00012400100004350609029716765,9029716765
0,T00012400100004350615048618899,5048618899
0,T00012400100004350629842991081,9842991081
0,T00012400100004350632641818690,2641818690
0,T00012400100004350644438604930,4438604930
10,T00012400100004350656004898304,6004898304
0,T00012400100004350665113825632,5113825632
10,T00012400100004350671207733388,1207733388
0,T00012400100004350686557243972,6557243972
0,T00012400100004350699858621424,9858621424
0,T00012400100004350707507944461,7507944461
0,T00012400100004350717733513695,7733513695
0,T00012400100004350726801988423,6801988423
0,T00012400100004350733722193498,3722193498
10,T00012400100004350742968329947,2968329947
0,T00012400100004350759934759627,9934759627
0,T00012400100004350766528981407,6528981407
0,T00012400100004350770334280025,0334280025
0,T00012400100004350789736535823,9736535823
10,T00012400100004350798835231167,8835231167
0,T00012400100004350809385757109,9385757109
0,T00012400100004350819461924614,9461924614
0,T00012400100004350827764867660,7764867660
10,T00012400100004350833047501262,3047501262
0,T00012400100004350844556219757,4556219757
0,T00012400100004350853431658836,3431658836
0,T00012400100004350862346108347,2346108347
0,T00012400100004350879537955505,9537955505
0,T00012400100004350886549304855,6549304855
0,T00012400100004350892248910988,2248910988
50,T00012400100004350907206282039,7206282039
10,T00012400100004350917095483158,7095483158
0,T00012400100004350928815238993,8815238993
0,T00012400100004350932920436172,2920436172
0,T00012400100004350946867774787,6867774787
0,T00012400100004350950260061669,0260061669
0,T00012400100004350961378649389,1378649389
0,T00012400100004350978377793127,8377793127
0,T00012400100004350980228189367,0228189367
20,T00012400100004350999487054463,9487054463
0,T00012400100004351002917402262,2917402262
0,T00012400100004360014755710549,4755710549
0,T00012400100004360021113364649,1113364649
0,T00012400100004360037879392238,7879392238
100,T00012400100004360044084777723,4084777723
0,T00012400100004360051476386939,1476386939
10,T00012400100004360062352850899,2352850899
0,T00012400100004360079952128071,9952128071
0,T00012400100004360081497313280,1497313280
0,T00012400100004360097341684016,7341684016
0,T00012400100004360101582602861,1582602861
0,T00012400100004360118850699340,8850699340
20,T00012400100004360127774254176,7774254176
0,T00012400100004360132100736681,2100736681
0,T00012400100004360145647251333,5647251333
0,T00012400100004360158781474546,8781474546
10,T00012400100004360167976631165,7976631165
0,T00012400100004360178959404044,8959404044
0,T00012400100004360187864426012,7864426012
0,T00012400100004360194445477063,4445477063
0,T00012400100004360201791159877,1791159877
0,T00012400100004360216757000772,6757000772
0,T00012400100004360221070790314,1070790314
0,T00012400100004360233078124667,3078124667
0,T00012400100004360243400833993,3400833993
10,T00012400100004360256866168549,6866168549
10,T00012400100004360265957941782,5957941782
0,T00012400100004360277188133729,7188133729
0,T00012400100004360287000193203,7000193203
0,T00012400100004360291480766068,1480766068
0,T00012400100004360308301742920,8301742920
0,T00012400100004360319698007975,9698007975
0,T00012400100004360326370255209,6370255209
20,T00012400100004360336816141142,6816141142
0,T00012400100004360344122587244,4122587244
0,T00012400100004360359247325723,9247325723
0,T00012400100004360366248434705,6248434705
0,T00012400100004360373776505875,3776505875
20,T00012400100004360387494010272,7494010272
0,T00012400100004360391688359763,1688359763
0,T00012400100004360408381186814,8381186814
50,T00012400100004360419686146270,9686146270
0,T00012400100004360422328438293,2328438293
0,T00012400100004360430834790440,0834790440
0,T00012400100004360447692801681,7692801681
0,T00012400100004360455287467629,5287467629
0,T00012400100004360464971139398,4971139398
0,T00012400100004360473887346140,3887346140
0,T00012400100004360488142127941,8142127941
10,T00012400100004360498576268140,8576268140
0,T00012400100004360506054483986,6054483986
0,T00012400100004360518746786026,8746786026
0,T00012400100004360526069556198,6069556198
0,T00012400100004360530666009799,0666009799
0,T00012400100004360545689223805,5689223805
10,T00012400100004360556226550077,6226550077
0,T00012400100004360562370022404,2370022404
0,T00012400100004360571516099828,1516099828
0,T00012400100004360587054699896,7054699896
0,T00012400100004360599380494476,9380494476
10,T00012400100004360609848409091,9848409091
0,T00012400100004360616476167980,6476167980
0,T00012400100004360625834494950,5834494950
10,T00012400100004360638444251741,8444251741
0,T00012400100004360645720510654,5720510654
0,T00012400100004360652120468010,2120468010
0,T00012400100004360663500472890,3500472890
0,T00012400100004360675505258314,5505258314
0,T00012400100004360683976503679,3976503679
10,T00012400100004360697611910978,7611910978
0,T00012400100004360701394855158,1394855158
0,T00012400100004360712944498086,2944498086
0,T00012400100004360721376153876,1376153876
10,T00012400100004360730106291644,0106291644
0,T00012400100004360741369844878,1369844878
0,T00012400100004360753983829959,3983829959
0,T00012400100004360763523740132,3523740132
0,T00012400100004360770747424138,0747424138
0,T00012400100004360780333417436,0333417436
0,T00012400100004360791514888780,1514888780
10,T00012400100004360803096169485,3096169485
0,T00012400100004360810946323228,0946323228
20,T00012400100004360820062016593,0062016593
0,T00012400100004360836469587977,6469587977
0,T00012400100004360846974683881,6974683881
0,T00012400100004360852568906204,2568906204
0,T00012400100004360867344139979,7344139979
0,T00012400100004360872288295190,2288295190
0,T00012400100004360885423142575,5423142575
10,T00012400100004360890004454137,0004454137
0,T00012400100004360905819264105,5819264105
0,T00012400100004360912294262400,2294262400
20,T00012400100004360925504553565,5504553565
0,T00012400100004360931036618816,1036618816
0,T00012400100004360948054922640,8054922640
0,T00012400100004360952481315617,2481315617
0,T00012400100004360966908973259,6908973259
0,T00012400100004360972463687886,2463687886
0,T00012400100004360981206735803,1206735803
20,T00012400100004360994363556793,4363556793
0,T00012400100004361006359765235,6359765235
10,T00012400100004370010923141936,0923141936
0,T00012400100004370021833522814,1833522814
0,T00012400100004370035108112565,5108112565
0,T00012400100004370044624797576,4624797576
0,T00012400100004370052909272294,2909272294
20,T00012400100004370061508614356,1508614356
0,T00012400100004370075668500713,5668500713
0,T00012400100004370082715428620,2715428620
0,T00012400100004370096692621347,6692621347
0,T00012400100004370105107359409,5107359409
10,T00012400100004370112667908385,2667908385
0,T00012400100004370123388417169,3388417169
0,T00012400100004370139008955511,9008955511
0,T00012400100004370146073499372,6073499372
0,T00012400100004370159632659226,9632659226
50,T00012400100004370165688306507,5688306507
0,T00012400100004370173835319916,3835319916
0,T00012400100004370188361009665,8361009665
0,T00012400100004370199417083738,9417083738
0,T00012400100004370206614267885,6614267885
0,T00012400100004370217055680827,7055680827
10,T00012400100004370229220961915,9220961915
0,T00012400100004370236611126505,6611126505
0,T00012400100004370246882853014,6882853014
0,T00012400100004370250600724020,0600724020
0,T00012400100004370263538638409,3538638409
20,T00012400100004370277880718038,7880718038
0,T00012400100004370282339264714,2339264714
0,T00012400100004370290040974556,0040974556
0,T00012400100004370300672166407,0672166407
0,T00012400100004370317849081422,7849081422
10,T00012400100004370326165821260,6165821260
0,T00012400100004370330089550477,0089550477
0,T00012400100004370344410196857,4410196857
0,T00012400100004370357924440380,7924440380
0,T00012400100004370363861431852,3861431852
0,T00012400100004370378952850042,8952850042
0,T00012400100004370381514674468,1514674468
20,T00012400100004370397939187142,7939187142
0,T00012400100004370408460320840,8460320840
0,T00012400100004370411166273702,1166273702
10,T00012400100004370422766825550,2766825550
0,T00012400100004370436542972683,6542972683
0,T00012400100004370443523674690,3523674690
0,T00012400100004370459055090901,9055090901
10,T00012400100004370468252758859,8252758859
0,T00012400100004370474330130024,4330130024
0,T00012400100004370485776348455,5776348455
0,T00012400100004370491729023339,1729023339
0,T00012400100004370505889418683,5889418683
20,T00012400100004370515954863651,5954863651
0,T00012400100004370522106929725,2106929725
0,T00012400100004370535507122061,5507122061
0,T00012400100004370542138238728,2138238728
0,T00012400100004370554925168235,4925168235
0,T00012400100004370569110279806,9110279806
0,T00012400100004370573705714297,3705714297
0,T00012400100004370581086294235,1086294235
10,T00012400100004370590742802397,0742802397
0,T00012400100004370606810983884,6810983884
0,T00012400100004370611449250913,1449250913
0,T00012400100004370625021843992,5021843992
0,T00012400100004370636885282499,6885282499
10,T00012400100004370647053201576,7053201576
0,T00012400100004370655559670776,5559670776
100,T00012400100004370665625716440,5625716440
0,T00012400100004370674568287222,4568287222
0,T00012400100004370684948758197,4948758197
0,T00012400100004370693639143500,3639143500
0,T00012400100004370708413886571,8413886571
0,T00012400100004370712045242715,2045242715
0,T00012400100004370727149033541,7149033541
10,T00012400100004370731433346450,1433346450
0,T00012400100004370749668274921,9668274921
0,T00012400100004370758644825534,8644825534
20,T00012400100004370760844550872,0844550872
0,T00012400100004370772256572755,2256572755
0,T00012400100004370785246754832,5246754832
0,T00012400100004370797914419608,7914419608
0,T00012400100004370807849178766,7849178766
200,T00012400100004370813221830338,3221830338
0,T00012400100004370821870317651,1870317651
10,T00012400100004370838240995810,8240995810
0,T00012400100004370845593777649,5593777649
0,T00012400100004370855074512551,5074512551
0,T00012400100004370863814328071,3814328071
0,T00012400100004370879990839202,9990839202
10,T00012400100004370885609431740,5609431740
0,T00012400100004370894537640391,4537640391
0,T00012400100004370904643481649,4643481649
0,T00012400100004370912833784654,2833784654
10,T00012400100004370922621456742,2621456742
0,T00012400100004370932527524944,2527524944
0,T00012400100004370942247677247,2247677247
0,T00012400100004370955021536873,5021536873
0,T00012400100004370960024734562,0024734562
20,T00012400100004370974610084955,4610084955
0,T00012400100004370985069094944,5069094944
0,T00012400100004370996839008562,6839008562
0,T00012400100004371004614355100,4614355100
0,T00012400100004380010134585967,0134585967
10,T00012400100004380029360578284,9360578284
0,T00012400100004380031632425957,1632425957
0,T00012400100004380046480030770,6480030770
0,T00012400100004380057619927820,7619927820
10,T00012400100004380063325839847,3325839847
0,T00012400100004380073197133982,3197133982
0,T00012400100004380089292364607,9292364607
0,T00012400100004380098707524495,8707524495
0,T00012400100004380102037503852,2037503852
0,T00012400100004380118288170567,8288170567
0,T00012400100004380126138666824,6138666824
20,T00012400100004380130394787890,0394787890
0,T00012400100004380149440462513,9440462513
0,T00012400100004380158682330072,8682330072
20,T00012400100004380161583941966,1583941966
0,T00012400100004380170363270999,0363270999
0,T00012400100004380181391147666,1391147666
0,T00012400100004380195049008599,5049008599
0,T00012400100004380204155103026,4155103026
0,T00012400100004380216011492013,6011492013
0,T00012400100004380225100339687,5100339687
0,T00012400100004380239439609733,9439609733
50,T00012400100004380244940160226,4940160226
0,T00012400100004380255484331801,5484331801
0,T00012400100004380266650556772,6650556772
0,T00012400100004380273606316907,3606316907
0,T00012400100004380285554524607,5554524607
0,T00012400100004380294355086167,4355086167
10,T00012400100004380308759283838,8759283838
10,T00012400100004380312988202652,2988202652
0,T00012400100004380320618196294,0618196294
0,T00012400100004380339272556144,9272556144
0,T00012400100004380349978051579,9978051579
0,T00012400100004380359124778314,9124778314
10,T00012400100004380364133380520,4133380520
0,T00012400100004380375005397605,5005397605
0,T00012400100004380389774812599,9774812599
0,T00012400100004380396177233964,6177233964
0,T00012400100004380404570507306,4570507306
0,T00012400100004380414867322580,4867322580
0,T00012400100004380426615586025,6615586025
0,T00012400100004380439554721489,9554721489
10,T00012400100004380447480966344,7480966344
0,T00012400100004380456185614567,6185614567
0,T00012400100004380468512663681,8512663681
0,T00012400100004380476789241264,6789241264
0,T00012400100004380488940173914,8940173914
0,T00012400100004380499359369206,9359369206
20,T00012400100004380500352080225,0352080225
0,T00012400100004380516197906536,6197906536
0,T00012400100004380524784675790,4784675790
10,T00012400100004380533148248958,3148248958
0,T00012400100004380544845911434,4845911434
0,T00012400100004380555512910952,5512910952
0,T00012400100004380565109174000,5109174000
0,T00012400100004380577306295962,7306295962
0,T00012400100004380581360890319,1360890319
100,T00012400100004380594814865306,4814865306
0,T00012400100004380603829643450,3829643450
0,T00012400100004380619059591547,9059591547
0,T00012400100004380627025725734,7025725734
0,T00012400100004380638522585891,8522585891
10,T00012400100004380645782064851,5782064851
0,T00012400100004380657431090566,7431090566
0,T00012400100004380669406332905,9406332905
0,T00012400100004380672000531894,2000531894
20,T00012400100004380686299983310,6299983310
0,T00012400100004380692520493240,2520493240
0,T00012400100004380709286641924,9286641924
500,T00012400100004380713071741113,3071741113
0,T00012400100004380726504451014,6504451014
0,T00012400100004380735677884179,5677884179
20,T00012400100004380749560317712,9560317712
0,T00012400100004380754957546165,4957546165
0,T00012400100004380760785477430,0785477430
0,T00012400100004380774798480026,4798480026
10,T00012400100004380788910074150,8910074150
0,T00012400100004380791512370219,1512370219
0,T00012400100004380801803458020,1803458020
10,T00012400100004380819474665294,9474665294
0,T00012400100004380823019227180,3019227180
0,T00012400100004380839772684382,9772684382
0,T00012400100004380848164651666,8164651666
0,T00012400100004380857890127267,7890127267
0,T00012400100004380862432855048,2432855048
10,T00012400100004380873965236419,3965236419
0,T00012400100004380883606569303,3606569303
0,T00012400100004380890042755581,0042755581
0,T00012400100004380901478021464,1478021464
0,T00012400100004380917608794410,7608794410
0,T00012400100004380925379696628,5379696628
0,T00012400100004380932274009161,2274009161
0,T00012400100004380946750115667,6750115667
20,T00012400100004380959639745036,9639745036
0,T00012400100004380969313142946,9313142946
0,T00012400100004380978112212180,8112212180
10,T00012400100004380987159145970,7159145970
0,T00012400100004380994943754694,4943754694
0,T00012400100004381000407776231,0407776231
0,T00012400100004390019347845869,9347845869
0,T00012400100004390029161456847,9161456847
0,T00012400100004390038733443000,8733443000
0,T00012400100004390048320907459,8320907459
20,T00012400100004390054786273637,4786273637
0,T00012400100004390063349769937,3349769937
0,T00012400100004390072622359776,2622359776
0,T00012400100004390080572845287,0572845287
10,T00012400100004390092363765356,2363765356
0,T00012400100004390101711552406,1711552406
0,T00012400100004390118537241875,8537241875
10,T00012400100004390120911674361,0911674361
0,T00012400100004390133357343594,3357343594
0,T00012400100004390147361023421,7361023421
0,T00012400100004390150352464875,0352464875
0,T00012400100004390168004516476,8004516476
0,T00012400100004390170615480667,0615480667
0,T00012400100004390189451740930,9451740930
0,T00012400100004390196306386808,6306386808
100,T00012400100004390207891997129,7891997129
0,T00012400100004390215847294881,5847294881
0,T00012400100004390225416482582,5416482582
10,T00012400100004390233372549856,3372549856
0,T00012400100004390249802958637,9802958637
0,T00012400100004390252448096877,2448096877
0,T00012400100004390268962013669,8962013669
10,T00012400100004390272232137737,2232137737
0,T00012400100004390288231231177,8231231177
0,T00012400100004390296709557921,6709557921
0,T00012400100004390303291308502,3291308502
50,T00012400100004390311228116046,1228116046
0,T00012400100004390326678206622,6678206622
0,T00012400100004390332732107732,2732107732
0,T00012400100004390341814373275,1814373275
0,T00012400100004390352957841936,2957841936
0,T00012400100004390363379971507,3379971507
0,T00012400100004390371593512610,1593512610
20,T00012400100004390385748207454,5748207454
0,T00012400100004390396938441006,6938441006
0,T00012400100004390409219334979,9219334979
0,T00012400100004390410855257150,0855257150
10,T00012400100004390424105313749,4105313749
0,T00012400100004390434840603738,4840603738
0,T00012400100004390444272775099,4272775099
0,T00012400100004390453441338205,3441338205
0,T00012400100004390460119432246,0119432246
20,T00012400100004390470702536463,0702536463
0,T00012400100004390486747278773,6747278773
0,T00012400100004390499203395586,9203395586
0,T00012400100004390508032256847,8032256847
0,T00012400100004390519763268664,9763268664
20,T00012400100004390521868990547,1868990547
0,T00012400100004390538319905119,8319905119
0,T00012400100004390549806058641,9806058641
0,T00012400100004390556304845035,6304845035
0,T00012400100004390565490929044,5490929044
0,T00012400100004390574713423044,4713423044
0,T00012400100004390583005309118,3005309118
10,T00012400100004390595662625887,5662625887
0,T00012400100004390606868778885,6868778885
0,T00012400100004390611237781585,1237781585
0,T00012400100004390622588193396,2588193396
10,T00012400100004390634750121430,4750121430
0,T00012400100004390640300968640,0300968640
0,T00012400100004390657744600750,7744600750
0,T00012400100004390662740671333,2740671333
0,T00012400100004390671448042397,1448042397
0,T00012400100004390689436915424,9436915424
0,T00012400100004390690313079915,0313079915
10,T00012400100004390701435796148,1435796148
0,T00012400100004390718274759130,8274759130
10,T00012400100004390729945432680,9945432680
0,T00012400100004390733496603291,3496603291
0,T00012400100004390746923879962,6923879962
0,T00012400100004390751689556309,1689556309
10,T00012400100004390767020770831,7020770831
0,T00012400100004390776100513712,6100513712
0,T00012400100004390782156566525,2156566525
0,T00012400100004390790374571102,0374571102
0,T00012400100004390809618322742,9618322742
0,T00012400100004390817412849463,7412849463
0,T00012400100004390828824503783,8824503783
0,T00012400100004390833513251334,3513251334
10,T00012400100004390849737029580,9737029580
0,T00012400100004390850868727691,0868727691
0,T00012400100004390865376196600,5376196600
0,T00012400100004390871959178599,1959178599
0,T00012400100004390885212272071,5212272071
0,T00012400100004390894860493752,4860493752
20,T00012400100004390907561191482,7561191482
0,T00012400100004390910454274741,0454274741
0,T00012400100004390926111318498,6111318498
10,T00012400100004390934842733932,4842733932
0,T00012400100004390947988291222,7988291222
0,T00012400100004390958928018375,8928018375
0,T00012400100004390967263896043,7263896043
20,T00012400100004390977863566811,7863566811
0,T00012400100004390989830384894,9830384894
0,T00012400100004390990445167954,0445167954
0,T00012400100004391003346058138,3346058138
20,T00012400100004400013134619134,3134619134
0,T00012400100004400020957254735,0957254735
0,T00012400100004400037537617136,7537617136
0,T00012400100004400049269283952,9269283952
0,T00012400100004400051999416529,1999416529
10,T00012400100004400066883147436,6883147436
0,T00012400100004400072248949374,2248949374
0,T00012400100004400082719912587,2719912587
0,T00012400100004400094388902176,4388902176
0,T00012400100004400101854114915,1854114915
0,T00012400100004400117598851035,7598851035
0,T00012400100004400121043168621,1043168621
0,T00012400100004400131498635294,1498635294
0,T00012400100004400142040681082,2040681082
10,T00012400100004400159690119836,9690119836
0,T00012400100004400160279346622,0279346622
0,T00012400100004400176979293128,6979293128
20,T00012400100004400186242065341,6242065341
0,T00012400100004400193146962481,3146962481
0,T00012400100004400209031683637,9031683637
0,T00012400100004400213297369326,3297369326
0,T00012400100004400226212185792,6212185792
0,T00012400100004400235465434380,5465434380
10,T00012400100004400246788324125,6788324125
0,T00012400100004400252730035086,2730035086
0,T00012400100004400264547290404,4547290404
10,T00012400100004400272128668974,2128668974
0,T00012400100004400285906075932,5906075932
0,T00012400100004400291848435266,1848435266
0,T00012400100004400305176726935,5176726935
0,T00012400100004400318405729950,8405729950
0,T00012400100004400329719345420,9719345420
0,T00012400100004400334489140046,4489140046
0,T00012400100004400340110200197,0110200197
10,T00012400100004400351003281470,1003281470
0,T00012400100004400367901446683,7901446683
10,T00012400100004400379032566919,9032566919
0,T00012400100004400389964383207,9964383207
0,T00012400100004400398611957213,8611957213
0,T00012400100004400409649982290,9649982290
0,T00012400100004400416735927597,6735927597
10,T00012400100004400423021910272,3021910272
0,T00012400100004400439093441776,9093441776
0,T00012400100004400443105760370,3105760370
0,T00012400100004400455370791474,5370791474
0,T00012400100004400460032752153,0032752153
0,T00012400100004400472470864054,2470864054
0,T00012400100004400483855071103,3855071103
0,T00012400100004400497726032448,7726032448
10,T00012400100004400507531023837,7531023837
10,T00012400100004400517480328194,7480328194
0,T00012400100004400523491679763,3491679763
0,T00012400100004400538209055807,8209055807
0,T00012400100004400546153801054,6153801054
0,T00012400100004400555490470995,5490470995
0,T00012400100004400566836034808,6836034808
10,T00012400100004400573935155233,3935155233
0,T00012400100004400585778761589,5778761589
0,T00012400100004400595003012610,5003012610
0,T00012400100004400605705973243,5705973243
0,T00012400100004400619606920496,9606920496
0,T00012400100004400628646684529,8646684529
20,T00012400100004400639472434827,9472434827
200,T00012400100004400643904978304,3904978304
0,T00012400100004400655616858235,5616858235
0,T00012400100004400666545443354,6545443354
0,T00012400100004400673163548923,3163548923
0,T00012400100004400680366878039,0366878039
10,T00012400100004400691120831828,1120831828
0,T00012400100004400709136300105,9136300105
0,T00012400100004400718549496715,8549496715
0,T00012400100004400724742644504,4742644504
100,T00012400100004400736329946982,6329946982
0,T00012400100004400744868195393,4868195393
0,T00012400100004400757590840946,7590840946
0,T00012400100004400763518039868,3518039868
0,T00012400100004400773363094859,3363094859
20,T00012400100004400781536198035,1536198035
0,T00012400100004400790094383681,0094383681
0,T00012400100004400801209622364,1209622364
0,T00012400100004400813762304455,3762304455
0,T00012400100004400823810097705,3810097705
0,T00012400100004400834292481185,4292481185
10,T00012400100004400846488693687,6488693687
0,T00012400100004400850014870507,0014870507
0,T00012400100004400863091599709,3091599709
0,T00012400100004400877048247602,7048247602
20,T00012400100004400885577164358,5577164358
0,T00012400100004400898835838042,8835838042
0,T00012400100004400904331213624,4331213624
0,T00012400100004400917042274399,7042274399
0,T00012400100004400922486947846,2486947846
50,T00012400100004400937884314937,7884314937
0,T00012400100004400940805213666,0805213666
0,T00012400100004400951702941517,1702941517
0,T00012400100004400963260199535,3260199535
20,T00012400100004400971633560849,1633560849
0,T00012400100004400982418652455,2418652455
0,T00012400100004400999024344464,9024344464
0,T00012400100004401009376311482,9376311482
0,T00012400100004410019238447585,9238447585
0,T00012400100004410022348069770,2348069770
0,T00012400100004410034599801399,4599801399
0,T00012400100004410043188749751,3188749751
10,T00012400100004410052928544337,2928544337
0,T00012400100004410060053409735,0053409735
0,T00012400100004410073523345925,3523345925
0,T00012400100004410084779006388,4779006388
10,T00012400100004410094216384088,4216384088
0,T00012400100004410103100497521,3100497521
0,T00012400100004410114869892704,4869892704
0,T00012400100004410127934047656,7934047656
0,T00012400100004410134881770032,4881770032
0,T00012400100004410147749698367,7749698367
50,T00012400100004410154514810032,4514810032
0,T00012400100004410165570065732,5570065732
0,T00012400100004410170655290954,0655290954
10,T00012400100004410180540130631,0540130631
0,T00012400100004410196084958332,6084958332
0,T00012400100004410208771421774,8771421774
0,T00012400100004410218583330732,8583330732
0,T00012400100004410223905281645,3905281645
10,T00012400100004410236324607629,6324607629
0,T00012400100004410243222439865,3222439865
0,T00012400100004410259685543126,9685543126
0,T00012400100004410263164351764,3164351764
0,T00012400100004410271350108371,1350108371
0,T00012400100004410285584836334,5584836334
20,T00012400100004410290404578948,0404578948
0,T00012400100004410300102338667,0102338667
0,T00012400100004410318544137264,8544137264
20,T00012400100004410322349185195,2349185195
0,T00012400100004410339306237577,9306237577
0,T00012400100004410341838461139,1838461139
0,T00012400100004410350421008244,0421008244
0,T00012400100004410367739551018,7739551018
0,T00012400100004410372877402390,2877402390
0,T00012400100004410387248347213,7248347213
10,T00012400100004410395627675944,5627675944
0,T00012400100004410405014759358,5014759358
10,T00012400100004410413418703208,3418703208
0,T00012400100004410424081884745,4081884745
0,T00012400100004410433541375214,3541375214
0,T00012400100004410445886257641,5886257641
0,T00012400100004410451507875148,1507875148
0,T00012400100004410463096753632,3096753632
0,T00012400100004410470999611549,0999611549
0,T00012400100004410481963547119,1963547119
20,T00012400100004410493368080694,3368080694
0,T00012400100004410503242148145,3242148145
0,T00012400100004410511378886063,1378886063
0,T00012400100004410520699965106,0699965106
200,T00012400100004410530582456683,0582456683
10,T00012400100004410541907127062,1907127062
0,T00012400100004410555921967435,5921967435
100,T00012400100004410563869946029,3869946029
0,T00012400100004410579023955583,9023955583
0,T00012400100004410582875589279,2875589279
0,T00012400100004410596961472474,6961472474
0,T00012400100004410601981579167,1981579167
0,T00012400100004410617852028894,7852028894
0,T00012400100004410620743434217,0743434217
0,T00012400100004410630986854161,0986854161
0,T00012400100004410642218721755,2218721755
20,T00012400100004410657101721138,7101721138
0,T00012400100004410663220440872,3220440872
0,T00012400100004410671467797197,1467797197
0,T00012400100004410682339236834,2339236834
10,T00012400100004410698712159145,8712159145
0,T00012400100004410706165213126,6165213126
0,T00012400100004410715330105566,5330105566
0,T00012400100004410725012217274,5012217274
10,T00012400100004410736345191839,6345191839
0,T00012400100004410747610554687,7610554687
0,T00012400100004410754488498105,4488498105
0,T00012400100004410766731114479,6731114479
0,T00012400100004410771988663897,1988663897
0,T00012400100004410786058373946,6058373946
0,T00012400100004410797050149927,7050149927
10,T00012400100004410801224106246,1224106246
0,T00012400100004410818884277114,8884277114
0,T00012400100004410827373383468,7373383468
0,T00012400100004410832660074492,2660074492
20,T00012400100004410843291661473,3291661473
0,T00012400100004410851470262115,1470262115
0,T00012400100004410865799963352,5799963352
0,T00012400100004410875530299513,5530299513
0,T00012400100004410883399148460,3399148460
10,T00012400100004410898832435248,8832435248
0,T00012400100004410907069033665,7069033665
0,T00012400100004410917207894147,7207894147
20,T00012400100004410924501195099,4501195099
0,T00012400100004410938390177175,8390177175
0,T00012400100004410942607603131,2607603131
0,T00012400100004410951318917589,1318917589
10,T00012400100004410962877069531,2877069531
0,T00012400100004410977977618451,7977618451
0,T00012400100004410985527035396,5527035396
0,T00012400100004410999765780855,9765780855
0,T00012400100004411004741171554,4741171554
0,T00012400100004420018162213257,8162213257
10,T00012400100004420028951804637,8951804637
200,T00012400100004420032185363403,2185363403
0,T00012400100004420046474144107,6474144107
0,T00012400100004420051680771608,1680771608
0,T00012400100004420066392792289,6392792289
0,T00012400100004420073817428640,3817428640
